game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,white_title,black_title,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name
230b5451-7ee2-48cf-b3d3-3e56856c88a6,486,Rated Bullet game,https://lichess.org/2KjDJWTV,2022.10.03,?,mdiman,canijustlose,1-0,1914,+5,1899,-13,,,mdiman,1914,canijustlose,1899,15,A40,Normal,60+0,2022.10.03,06:42:04,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a4c18219-5f1b-4c27-9b6a-e218e4204592,487,Rated Bullet game,https://lichess.org/N7V20feP,2022.10.03,?,canijustlose,sachinkhamkar,1-0,1884,+15,1890,-6,,,canijustlose,1884,sachinkhamkar,1890,-6,C00,Time forfeit,60+0,2022.10.03,06:39:59,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
7334501f-215a-4412-ad74-bfb396aa3dcc,488,Rated Bullet game,https://lichess.org/xVlHLImV,2022.10.03,?,Amirpyn,canijustlose,0-1,1874,-5,1868,+16,,,canijustlose,1868,Amirpyn,1874,-6,D30,Normal,60+0,2022.10.03,06:38:36,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
048c5c3c-cfe2-4843-b3b6-3a3d0dfe99cd,489,Rated Bullet game,https://lichess.org/cqj9kekW,2022.10.03,?,canijustlose,thathatha,1-0,1857,+11,1755,-4,,,canijustlose,1857,thathatha,1755,102,C50,Normal,60+0,2022.10.03,06:37:46,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
45bca587-d7e9-4463-a107-309bfe90c3f4,490,Rated Bullet game,https://lichess.org/Thj7JOWf,2022.10.03,?,Serve_Volley,canijustlose,0-1,1857,-5,1839,+18,,,canijustlose,1839,Serve_Volley,1857,-18,D00,Normal,60+0,2022.10.03,06:36:19,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
e28c4755-d4e5-4b3f-9408-4129cafb3bd6,491,Rated Bullet game,https://lichess.org/GVF27LhA,2022.10.03,?,EdwinPV,canijustlose,1-0,1847,+6,1857,-18,,,EdwinPV,1847,canijustlose,1857,-10,A00,Normal,60+0,2022.10.03,06:34:57,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
42c63b43-d928-4f86-b257-0d45a8467b91,492,Rated Bullet game,https://lichess.org/641VoLDY,2022.10.03,?,canijustlose,dersim2425,1-0,1838,+19,1850,-6,,,canijustlose,1838,dersim2425,1850,-12,C50,Normal,60+0,2022.10.03,06:32:46,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
0e4b714d-eaa2-4482-9b29-cdb93f8dc7ce,493,Rated Bullet game,https://lichess.org/TD0zLUp8,2022.10.03,?,canijustlose,Nanotechnik,0-1,1858,-20,1847,+6,,,Nanotechnik,1847,canijustlose,1858,-11,B10,Normal,60+0,2022.10.03,06:31:20,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
9b16cbc4-49a3-4197-9a9d-8c70e962fac4,494,Rated Bullet game,https://lichess.org/JM5MYFim,2022.10.03,?,canijustlose,tphyn,1-0,1833,+25,1900,-7,,,canijustlose,1833,tphyn,1900,-67,A06,Normal,60+0,2022.10.03,06:29:08,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a0193b7f-5798-40a0-bb59-98823694eab1,495,Rated Bullet game,https://lichess.org/tDv3fZnd,2022.10.03,?,Gentiluomo2021,canijustlose,0-1,1828,-6,1810,+23,,,canijustlose,1810,Gentiluomo2021,1828,-18,C46,Time forfeit,60+0,2022.10.03,06:26:44,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d01c5ddd-95cf-49ed-abcf-ff7d2546faa7,496,Rated Bullet game,https://lichess.org/o9rMI7kH,2022.10.03,?,JASMAN2,canijustlose,0-1,1790,-6,1786,+24,,,canijustlose,1786,JASMAN2,1790,-4,E61,Normal,60+0,2022.10.03,06:25:15,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d3ad87f0-820a-4375-9ee6-5439d69c378d,497,Rated Bullet game,https://lichess.org/e0ynqJjd,2022.10.03,?,canijustlose,iamcupu,1-0,1763,+23,1734,-5,,,canijustlose,1763,iamcupu,1734,29,B29,Time forfeit,60+0,2022.10.03,06:22:56,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
cac6ddd3-6b27-4c5c-944c-9f969e9707a8,498,Rated Bullet game,https://lichess.org/afmpGpbq,2022.10.03,?,canijustlose,kodam64,1-0,1736,+27,1736,-5,,,canijustlose,1736,kodam64,1736,0,C50,Time forfeit,60+0,2022.10.03,06:20:52,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
8ae41a9d-4496-418a-a5b1-7d469378ae98,499,Rated Bullet game,https://lichess.org/mhCQo6Wa,2022.10.03,?,Master19582006,canijustlose,1-0,1791,+5,1763,-27,,,Master19582006,1791,canijustlose,1763,28,C20,Time forfeit,60+0,2022.10.03,06:18:41,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f28eaff6-c3a9-4a88-9f9e-1f69162d9641,500,Rated Bullet game,https://lichess.org/DEH1RD1V,2022.10.03,?,AhmadWahyudi,canijustlose,0-1,1689,-4,1735,+28,,,canijustlose,1735,AhmadWahyudi,1689,46,C47,Normal,60+0,2022.10.03,06:17:15,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
6471c982-8fb8-4ca2-a7cd-36f05c06d826,501,Rated Bullet game,https://lichess.org/gckXzrWS,2022.10.03,?,Zenxknb,canijustlose,0-1,1721,-6,1698,+37,,,canijustlose,1698,Zenxknb,1721,-23,C24,Normal,60+0,2022.10.03,06:16:01,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
90906187-d692-40d8-87de-40e3d7a401a4,502,Rated Bullet game,https://lichess.org/UkaMNwAx,2022.10.03,?,sethiamehul14,canijustlose,1-0,1715,+6,1739,-41,,,sethiamehul14,1715,canijustlose,1739,-24,C50,Normal,60+0,2022.10.03,06:14:34,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b8a29fdc-482a-471c-bc3b-65112dfef59f,503,Rated Bullet game,https://lichess.org/8VNXp1F9,2022.10.03,?,canijustlose,chan_13,0-1,1786,-47,1749,+6,,,chan_13,1749,canijustlose,1786,-37,B01,Normal,60+0,2022.10.03,06:13:41,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
24175374-587b-4340-89bd-4b990f9c6c67,504,Rated Bullet game,https://lichess.org/vzXuCvmi,2022.10.03,?,canijustlose,mrshaaaai,1-0,1750,+36,1655,-4,,,canijustlose,1750,mrshaaaai,1655,95,B10,Time forfeit,60+0,2022.10.03,06:11:56,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
54516a15-0182-4a8b-a495-ba6aedb520b7,505,Rated Bullet game,https://lichess.org/TnxD7G0t,2022.10.03,?,canijustlose,carpos,0-1,1804,-54,1819,+5,,,carpos,1819,canijustlose,1804,15,B00,Time forfeit,60+0,2022.10.03,06:09:52,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
b66812e9-a9ef-4c65-8882-1712f5d693e1,506,Rated Bullet game,https://lichess.org/kb2gBsL8,2022.10.03,?,U0-1-2sername,canijustlose,1-0,1920,+4,1860,-56,,,U0-1-2sername,1920,canijustlose,1860,60,C50,Normal,60+0,2022.10.03,06:09:21,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
0fda4470-7204-48a6-a449-7029931e5dcf,507,Rated Bullet game,https://lichess.org/TFIweQqJ,2022.10.03,?,babilonia677,canijustlose,0-1,1696,-3,1800,+60,,,canijustlose,1800,babilonia677,1696,104,C26,Normal,60+0,2022.10.03,06:07:34,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
550c4911-4298-4a33-9973-ea36676c76bd,508,Rated Bullet game,https://lichess.org/GUagh4rq,2022.10.03,?,PritamSinghAarya,canijustlose,0-1,1776,-6,1660,+140,,,canijustlose,1660,PritamSinghAarya,1776,-116,E70,Normal,60+0,2022.10.03,06:05:34,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
48afcd46-1890-4568-9e53-2b8ca10a60c2,509,Rated Bullet game,https://lichess.org/vA3jvtEN,2022.10.03,?,canijustlose,WC_Champ,0-1,1789,-129,1827,+4,,,WC_Champ,1827,canijustlose,1789,38,A06,Normal,60+0,2022.10.03,06:04:02,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
f2f5514f-3ff4-4eed-9e13-c663ed9c6db9,510,Rated Bullet game,https://lichess.org/8LuFH8Cw,2022.10.03,?,canijustlose,Nick_schulze,1-0,1500,+289,1566,-6,,,canijustlose,1500,Nick_schulze,1566,-66,C50,Normal,60+0,2022.10.03,06:01:58,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
84962009-a2da-426a-95a1-d22a43124084,511,Rated Blitz game,https://lichess.org/3rdV882D,2022.10.03,?,canijustlose,kavin3749_yeet,0-1,1481,-18,1536,+6,,,kavin3749_yeet,1536,canijustlose,1481,55,C50,Normal,180+2,2022.10.03,05:59:51,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
9ce6efa5-1313-41ce-85f5-4f03cd651a98,512,Rated Blitz game,https://lichess.org/XJOHECMu,2022.09.30,?,Asadulaev,canijustlose,1-0,1485,+6,1504,-23,,,Asadulaev,1485,canijustlose,1504,-19,A00,Normal,180+2,2022.09.30,17:21:45,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
202f7edc-1d34-408a-90ca-53f5821fd253,513,Rated Blitz game,https://lichess.org/cpe3ESDJ,2022.09.30,?,fechos,canijustlose,0-1,1538,-6,1476,+28,,,canijustlose,1476,fechos,1538,-62,C42,Normal,180+2,2022.09.30,17:19:33,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
a7d610ba-2f53-4163-89b7-6eabfb140d72,514,Rated Blitz game,https://lichess.org/XcciuoN8,2022.09.30,?,canijustlose,paksha,1-0,1454,+22,1422,-5,,,canijustlose,1454,paksha,1422,32,C00,Normal,180+2,2022.09.30,17:18:08,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
36958e67-2f31-4754-8fe8-823b0990e2ae,515,Rated Blitz game,https://lichess.org/iTKUw7Oe,2022.09.30,?,mhdi123,canijustlose,1-0,1531,+4,1476,-22,,,mhdi123,1531,canijustlose,1476,55,A50,Normal,180+2,2022.09.30,17:13:33,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
535a030f-1b87-4a55-9c15-63e9e635393f,516,Rated Blitz game,https://lichess.org/0qD62s4R,2022.09.28,?,canijustlose,NASCA2017,0-1,1503,-27,1528,+5,,,NASCA2017,1528,canijustlose,1503,25,B06,Normal,180+0,2022.09.28,19:00:24,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
77e4052b-c44c-4080-bfcc-cf06ed4aef5d,517,Rated Blitz game,https://lichess.org/OlsQgD9h,2022.09.28,?,NASCA2017,canijustlose,1-0,1523,+5,1536,-33,,,NASCA2017,1523,canijustlose,1536,-13,C42,Normal,180+0,2022.09.28,18:57:42,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
8380d388-a52e-4151-a7cc-fdc784eb8466,518,Rated Blitz game,https://lichess.org/fdIeNLw2,2022.09.28,?,canijustlose,rungmc,1-0,1496,+40,1548,-6,,,canijustlose,1496,rungmc,1548,-52,C41,Time forfeit,180+0,2022.09.28,18:51:34,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
d189e5d7-0648-49ff-90cc-b00b4fa8aeee,519,Rated Blitz game,https://lichess.org/tcqBjUgH,2022.09.28,?,canijustlose,ayanogod623,0-1,1530,-34,1566,+11,,,ayanogod623,1566,canijustlose,1530,36,B30,Time forfeit,180+0,2022.09.28,18:45:27,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
2182d336-b16a-40e1-bb13-21148690088e,520,Rated Blitz game,https://lichess.org/kvcVeuBw,2022.09.28,?,jnatlm891,canijustlose,1-0,1501,+7,1582,-52,,,jnatlm891,1501,canijustlose,1582,-81,C70,Normal,180+2,2022.09.28,18:15:11,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
38229b3d-7448-4113-886f-935cfc019ca3,521,Rated Blitz game,https://lichess.org/TED4nO1h,2022.09.28,?,canijustlose,Mohamedahmed-90200,1-0,1531,+51,1552,-6,,,canijustlose,1531,Mohamedahmed-90200,1552,-21,C41,Normal,180+2,2022.09.28,18:08:46,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
2c30cfc6-4e32-434a-aaba-91d13b3ff9c0,522,Rated Blitz game,https://lichess.org/ofS91gNc,2022.09.27,?,ma3au,canijustlose,1-0,1588,+5,1586,-55,,,ma3au,1588,canijustlose,1586,2,A00,Normal,180+2,2022.09.27,06:15:45,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
743e2ccf-9c9d-4883-925d-52eb19c46889,523,Rated Blitz game,https://lichess.org/2ABhjRi1,2022.09.27,?,canijustlose,adiadib,0-1,1668,-82,1579,+6,,,adiadib,1579,canijustlose,1668,-89,C54,Time forfeit,180+2,2022.09.27,06:07:05,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
2fd976f2-cf15-4213-846d-a6c101b427c2,524,Rated Blitz game,https://lichess.org/dpH2B4il,2022.09.27,?,canijustlose,hipgugel,1-0,1598,+70,1556,-5,,,canijustlose,1598,hipgugel,1556,42,A06,Normal,180+2,2022.09.27,06:01:31,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
1303ca31-aff2-4fd7-82df-c83f03cc2af1,525,Rated Blitz game,https://lichess.org/S4AWlbGj,2022.09.27,?,alyalaa,canijustlose,1-0,1681,+5,1708,-110,,,alyalaa,1681,canijustlose,1708,-27,A01,Time forfeit,180+2,2022.09.27,04:54:19,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
387f6db6-9d5d-42a2-9c1d-2cf6550c42cc,526,Rated Blitz game,https://lichess.org/vDeSiKwU,2022.09.27,?,ahmet5991,canijustlose,1/2-1/2,1660,+1,1741,-33,,,draw,,draw,,0,C70,Normal,180+2,2022.09.27,03:51:31,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
47c28e07-7ba2-408b-93cc-b407f8524db9,527,Rated Blitz game,https://lichess.org/etgtpO8u,2022.09.27,?,canijustlose,marvz_anasco45,1-0,1500,+241,1508,-3,,,canijustlose,1500,marvz_anasco45,1508,-8,C50,Normal,180+2,2022.09.27,03:50:44,Standard,,2024-02-07T07:36:24+0000,canijustlose.pgn
